dir,nelect,vbm,cbm,gap,direct
K0.5Rb0.5Cs1Mg1Zr1S4_stannite,448,1.191479,3.881565,2.690086,True
K0.5Rb0.5Cs1Mg1Zr1Se4_kesterite,448,0.903874,3.726118,2.822244,True
K0.5Rb0.5Cs1Mg1Zr1Se4_stannite,448,0.824334,3.101557,2.277223,True
K0.5Rb0.5Cs1Mg1Zr1Te4_kesterite,448,1.023674,3.177430,2.153756,False
K0.5Rb0.5Cs1Mg1Zr1Te4_stannite,448,2.292946,3.901693,1.608747,False
K0.5Rb0.5Cs1Sr1Ge1Se4_kesterite,528,1.801678,3.717110,1.915432,False
K0.5Rb0.5Cs1Sr1Ge1Se4_stannite,528,0.256886,2.350177,2.093291,False
K0.5Rb0.5Cs1Sr1Sn1S4_kesterite,528,1.004378,4.153075,3.148697,False
K0.5Rb0.5Cs1Sr1Sn1S4_stannite,528,-0.012595,3.005764,3.018359,False
K0.5Rb0.5Cs1Sr1Sn1Se4_stannite,528,0.921942,3.209261,2.287319,True
K0.5Rb0.5Cs1Sr1Zr1S4_kesterite,512,0.834309,4.407392,3.573083,False
K0.5Rb0.5Cs1Sr1Zr1S4_stannite,512,0.828045,4.470799,3.642754,False
K0.5Rb0.5Cs1Sr1Zr1Se4_kesterite,512,-0.276098,2.828332,3.104430,True
K0.5Rb0.5Cs1Sr1Zr1Se4_stannite,512,0.597843,3.798025,3.200182,False
K0.5Rb0.5Cs1Sr1Zr1Te4_stannite,512,0.640005,3.179985,2.539980,True
K0.5Rb0.5Cs1Zn1Ge1Se4_stannite,544,1.242579,2.371846,1.129267,False
K0.5Rb0.5Cs1Zn1Sn1S4_kesterite,544,1.177729,4.557083,3.379354,False
K0.5Rb0.5Cs1Zn1Sn1S4_stannite,544,1.986184,3.517382,1.531198,True
K0.5Rb0.5Cs1Zn1Sn1Se4_kesterite,544,1.147770,3.468090,2.320320,True
K0.5Rb0.5Cs1Zn1Zr1S4_kesterite,528,0.462077,3.664803,3.202726,True
K0.5Rb0.5Cs1Zn1Zr1S4_stannite,528,0.814989,3.149693,2.334704,False
K0.5Rb0.5Cs1Zn1Zr1Se4_kesterite,528,0.378394,2.867103,2.488709,False
K0.5Rb0.5Cs1Zn1Zr1Se4_stannite,528,1.164224,2.864071,1.699847,False
K0.5Rb0.5Cs1Zn1Zr1Te4_stannite,528,2.276967,3.042114,0.765147,False
K0.5Rb0.5Cu0.5Ag0.5Ba0.5Cd0.5Sn1Se2Te2_kesterite,552,2.055776,3.256434,1.200658,False
K0.5Rb0.5Cu0.5Ag0.5Ba0.5Cd0.5Sn1Se2Te2_stannite,552,2.149107,3.048211,0.899104,False
K0.5Rb0.5Cu0.5Ag0.5Ba1Sn1Se4_stannite,544,1.763989,3.676519,1.912530,False
K0.5Rb0.5Cu0.5Ag0.5Ba1Sn1Te4_stannite,544,1.824999,3.198730,1.373731,False
K0.5Rb0.5Cu0.5Ag0.5Ca1Zr1S4_kesterite,528,1.960741,4.254010,2.293269,False
K0.5Rb0.5Cu0.5Ag0.5Cd1Ge1Se4_stannite,560,1.936225,3.103325,1.167100,False
K0.5Rb0.5Cu0.5Ag0.5Cd1Ge1Te4_kesterite,560,2.405126,3.230845,0.825719,True
K0.5Rb0.5Cu0.5Ag0.5Cd1Zr1S4_stannite,544,1.915382,3.977748,2.062366,False
K0.5Rb0.5Cu0.5Ag0.5Cd1Zr1Se4_kesterite,544,1.028993,2.895392,1.866399,True
K0.5Rb0.5Cu0.5Ag0.5Cd1Zr1Te4_stannite,544,2.767125,3.744077,0.976952,True
K0.5Rb0.5Cu0.5Ag0.5Mg0.5Ba0.5Ge1S2Te2_kesterite,512,2.942030,4.070275,1.128245,True
K0.5Rb0.5Cu0.5Ag0.5Mg0.5Ba0.5Ge1S2Te2_stannite,512,2.196871,3.678257,1.481386,False
K0.5Rb0.5Cu0.5Ag0.5Mg0.5Cd0.5Ge1S1Se2Te1_stannite,520,2.590751,3.384242,0.793491,True
K0.5Rb0.5Cu0.5Ag0.5Mg1Ge1S4_stannite,480,2.604828,4.213007,1.608179,False
K0.5Rb0.5Cu0.5Ag0.5Mg1Ge1Se4_stannite,480,1.660755,2.928814,1.268059,False
K0.5Rb0.5Cu0.5Ag0.5Mg1Ge1Te4_stannite,480,2.895818,3.777217,0.881399,False
K0.5Rb0.5Cu0.5Ag0.5Mg1Sn1S4_stannite,480,2.993921,4.388471,1.394550,False
K0.5Rb0.5Cu0.5Ag0.5Mg1Sn1Se4_kesterite,480,1.343752,2.804376,1.460624,True
K0.5Rb0.5Cu0.5Ag0.5Mg1Sn1Se4_stannite,480,1.989020,2.919701,0.930681,False
K0.5Rb0.5Cu0.5Ag0.5Mg1Sn1Te4_kesterite,480,2.301870,3.480095,1.178225,False
K0.5Rb0.5Cu0.5Ag0.5Mg1Zr1S4_kesterite,464,4.506268,4.435109,0.000000,False
K0.5Rb0.5Cu0.5Ag0.5Mg1Zr1S4_stannite,464,2.564226,4.674270,2.110044,False
K0.5Rb0.5Cu0.5Ag0.5Mg1Zr1Te4_stannite,464,2.354395,4.021529,1.667134,False
K0.5Rb0.5Cu0.5Ag0.5Sr1Sn1Te4_kesterite,544,3.419771,4.245339,0.825568,True
K0.5Rb0.5Cu0.5Ag0.5Sr1Sn1Te4_stannite,544,2.918808,3.464276,0.545468,False
K0.5Rb0.5Cu0.5Ag0.5Zn0.5Cd0.5Ge1Se4_stannite,560,1.926874,2.680560,0.753686,False
K0.5Rb0.5Cu0.5Ag0.5Zn1Ge1S4_stannite,560,3.315937,4.215826,0.899889,False
K0.5Rb0.5Cu0.5Ag0.5Zn1Ge1Te4_stannite,560,4.187745,4.580334,0.392589,False
K0.5Rb0.5Cu0.5Ag0.5Zn1Sn1Se4_stannite,560,2.279467,2.871685,0.592218,False
K0.5Rb0.5Cu0.5Ag0.5Zn1Zr1S4_stannite,544,2.739757,4.269527,1.529770,True
K0.5Rb0.5Cu0.5Ag0.5Zn1Zr1Te4_stannite,544,2.618894,3.705947,1.087053,True
K0.5Rb0.5Cu1Ba0.5Cd0.5Ge1S3Te1_kesterite,552,1.990936,2.375193,0.384257,False
K0.5Rb0.5Cu1Ba0.5Cd0.5Ge1S3Te1_stannite,552,3.234666,2.581412,0.000000,False
K0.5Rb0.5Cu1Ba1Zr1S4_kesterite,528,1.608114,4.052638,2.444524,True
K0.5Rb0.5Cu1Ba1Zr1S4_stannite,528,1.826469,4.328150,2.501681,False
K0.5Rb0.5Cu1Ba1Zr1Te4_stannite,528,3.816039,5.284371,1.468332,False
K0.5Rb0.5Cu1Ca1Zr1Se4_stannite,528,1.185873,3.713211,2.527338,False
K0.5Rb0.5Cu1Cd1Ge1S4_stannite,560,2.263161,3.970756,1.707595,False
K0.5Rb0.5Cu1Cd1Sn1S4_kesterite,560,2.355114,3.431300,1.076186,True
K0.5Rb0.5Cu1Cd1Sn1S4_stannite,560,2.358925,3.858855,1.499930,False
K0.5Rb0.5Cu1Cd1Sn1Te4_kesterite,560,4.307692,5.134661,0.826969,False
K0.5Rb0.5Cu1Cd1Sn1Te4_stannite,560,3.101257,3.732857,0.631600,False
K0.5Rb0.5Cu1Mg0.5Ca0.5Ge1S1Se2Te1_kesterite,512,3.608174,3.324207,0.000000,False
K0.5Rb0.5Cu1Mg0.5Ca0.5Ge1S1Se2Te1_stannite,512,2.408669,3.485802,1.077133,False
K0.5Rb0.5Cu1Mg1Ge1S4_stannite,480,2.452480,4.407595,1.955115,False
K0.5Rb0.5Cu1Mg1Ge1Se4_stannite,480,1.829503,3.078083,1.248580,False
K0.5Rb0.5Cu1Mg1Sn1S4_stannite,480,2.560424,4.210268,1.649844,False
K0.5Rb0.5Cu1Mg1Sn1Se4_stannite,480,2.519822,3.563432,1.043610,False
K0.5Rb0.5Cu1Mg1Sn1Te4_kesterite,480,2.592475,3.526859,0.934384,True
K0.5Rb0.5Cu1Mg1Sn1Te4_stannite,480,4.098633,5.097887,0.999254,False
K0.5Rb0.5Cu1Mg1Zr1S4_stannite,464,2.489044,4.931157,2.442113,False
K0.5Rb0.5Cu1Mg1Zr1Se4_stannite,464,1.490439,3.729845,2.239406,False
K0.5Rb0.5Cu1Sr0.5Cd0.5Sn0.5Ge0.5S2Se2_stannite,552,1.688760,3.157033,1.468273,False
K0.5Rb0.5Cu1Sr0.5Zn0.5Sn0.5Ge0.5Se3Te1_kesterite,552,2.169431,2.967959,0.798528,True
K0.5Rb0.5Cu1Sr0.5Zn0.5Sn0.5Ge0.5Se3Te1_stannite,552,2.020155,2.844245,0.824090,False
K0.5Rb0.5Cu1Sr1Ge1Te4_stannite,544,2.676230,3.460989,0.784759,False
K0.5Rb0.5Cu1Zn1Ge1S4_stannite,560,2.869416,4.532665,1.663249,False
K0.5Rb0.5Cu1Zn1Ge1Se4_stannite,560,2.050557,2.974361,0.923804,False
K0.5Rb0.5Cu1Zn1Ge1Te4_stannite,560,4.281046,4.807830,0.526784,False
K0.5Rb0.5Cu1Zn1Sn1S4_stannite,560,3.310242,4.315770,1.005528,False
K0.5Rb0.5Cu1Zn1Zr1S4_kesterite,544,3.526451,5.217105,1.690654,False
K0.5Rb0.5Cu1Zn1Zr1S4_stannite,544,2.498795,4.254260,1.755465,True
K0.5Rb0.5Ga0.5In0.5S1Se1_kesterite,544,1.249811,3.092715,1.842904,False
K0.5Rb0.5Ga0.5In0.5S1Se1_stannite,544,1.133227,3.002673,1.869446,True
K0.5Rb0.5Ga0.5In0.5Se1Te1_kesterite,544,1.946658,3.722523,1.775865,False
K0.5Rb0.5Ga0.5In0.5Se1Te1_stannite,544,1.666501,2.568489,0.901988,True
K0.5Rb0.5Ga0.5In0.5Se2_stannite,544,0.686572,2.327877,1.641305,True
K0.5Rb0.5Ga0.5In0.5Te2_stannite,544,1.803215,2.428671,0.625456,True
K0.5Rb0.5Ga1S1Se1_kesterite,544,1.057323,3.806106,2.748783,False
K0.5Rb0.5Ga1S1Se1_stannite,544,1.645696,3.013973,1.368277,False
K0.5Rb0.5Ga1S2_kesterite,544,1.499882,4.396654,2.896772,False
K0.5Rb0.5Ga1S2_stannite,544,0.914796,2.912828,1.998032,True
K0.5Rb0.5Ga1Se1Te1_kesterite,544,1.499880,3.074739,1.574859,False
K0.5Rb0.5Ga1Se1Te1_stannite,544,1.953047,2.620017,0.666970,True
K0.5Rb0.5Ga1Se2_kesterite,544,-0.080265,2.579418,2.659683,False
K0.5Rb0.5Ga1Se2_stannite,544,0.622594,1.127752,0.505158,True
K0.5Rb0.5Ga1Te2_kesterite,544,2.232924,4.654607,2.421683,True
K0.5Rb0.5Ga1Te2_stannite,544,2.202847,2.856976,0.654129,True
K0.5Rb0.5In1S2_kesterite,544,0.645154,3.562970,2.917816,False
K0.5Rb0.5In1S2_stannite,544,0.972957,3.258613,2.285656,False
K0.5Rb0.5In1Se2_kesterite,544,0.395663,2.753654,2.357991,False
K0.5Rb0.5In1Se2_stannite,544,1.371081,1.710712,0.339631,True
K0.5Rb0.5In1Te2_kesterite,544,2.240249,4.381257,2.141008,True
K0.5Rb0.5In1Te2_stannite,544,2.569970,3.435405,0.865435,True
K0.5Rb1.5Ba0.5Zn0.5Ge1S1Se1Te2_kesterite,536,1.177521,3.007859,1.830338,True
K0.5Rb1.5Ba0.5Zn0.5Ge1S1Se1Te2_stannite,536,1.413254,2.283940,0.870686,True
K0.5Rb1.5Ba1Ge1S4_kesterite,528,0.547898,3.508599,2.960701,True
K0.5Rb1.5Ba1Ge1S4_stannite,528,0.674814,3.578537,2.903723,True
K0.5Rb1.5Ba1Ge1Se4_kesterite,528,0.094042,2.579976,2.485934,True
K0.5Rb1.5Ba1Ge1Te4_stannite,528,0.502570,2.070007,1.567437,True
K0.5Rb1.5Ba1Sn1S4_kesterite,528,0.655230,3.872261,3.217031,True
K0.5Rb1.5Ba1Sn1S4_stannite,528,0.754478,3.841579,3.087101,True
K0.5Rb1.5Ba1Sn1Se4_stannite,528,0.387810,3.179765,2.791955,True
K0.5Rb1.5Ba1Zr1S4_kesterite,512,0.444148,4.164178,3.720030,False
K0.5Rb1.5Ba1Zr1S4_stannite,512,0.544375,4.284312,3.739937,False
K0.5Rb1.5Ba1Zr1Se4_kesterite,512,-0.410029,2.920425,3.330454,False
K0.5Rb1.5Ba1Zr1Se4_stannite,512,-0.392855,3.039557,3.432412,True
K0.5Rb1.5Ba1Zr1Te4_stannite,512,0.347736,3.010456,2.662720,False
K0.5Rb1.5Ca0.5Sr0.5Sn0.5Ge0.5S2Te2_kesterite,528,2.645419,4.502357,1.856938,True
K0.5Rb1.5Ca0.5Sr0.5Sn0.5Ge0.5S2Te2_stannite,528,1.056088,2.851630,1.795542,True
K0.5Rb1.5Ca1Ge1S4_stannite,528,0.852264,3.123164,2.270900,True
K0.5Rb1.5Ca1Ge1Se4_stannite,528,0.362724,2.875298,2.512574,False
K0.5Rb1.5Ca1Ge1Te4_stannite,528,0.923809,2.249776,1.325967,True
K0.5Rb1.5Ca1Sn1S4_stannite,528,0.134914,2.848494,2.713580,True
K0.5Rb1.5Ca1Sn1Se4_kesterite,528,0.746056,3.282785,2.536729,False
K0.5Rb1.5Ca1Sn1Se4_stannite,528,0.458548,2.883695,2.425147,False
K0.5Rb1.5Ca1Sn1Te4_stannite,528,1.004781,2.407156,1.402375,True
K0.5Rb1.5Ca1Zr1S4_kesterite,512,0.407420,4.313061,3.905641,False
K0.5Rb1.5Ca1Zr1S4_stannite,512,0.471743,4.247882,3.776139,True
K0.5Rb1.5Ca1Zr1Se4_kesterite,512,0.042751,3.641041,3.598290,False
K0.5Rb1.5Ca1Zr1Se4_stannite,512,0.248098,3.508583,3.260485,True
K0.5Rb1.5Ca1Zr1Te4_kesterite,512,1.956974,4.436923,2.479949,True
K0.5Rb1.5Ca1Zr1Te4_stannite,512,1.813606,4.312695,2.499089,True
K0.5Rb1.5Cd1Ge1S4_stannite,544,1.088139,3.208007,2.119868,False
K0.5Rb1.5Cd1Ge1Se4_kesterite,544,0.419461,2.914434,2.494973,True
K0.5Rb1.5Cd1Ge1Te4_kesterite,544,1.959696,3.604500,1.644804,True
K0.5Rb1.5Cd1Sn1S4_stannite,544,0.909440,3.559617,2.650177,False
K0.5Rb1.5Cd1Sn1Se4_stannite,544,0.962226,2.914727,1.952501,True
K0.5Rb1.5Cd1Sn1Te4_kesterite,544,1.316477,3.304178,1.987701,True
K0.5Rb1.5Cd1Zr1S4_kesterite,528,0.020809,3.275861,3.255052,True
K0.5Rb1.5Cd1Zr1S4_stannite,528,0.970827,3.402300,2.431473,False
K0.5Rb1.5Cd1Zr1Se4_stannite,528,1.133060,2.880546,1.747486,False
K0.5Rb1.5Cd1Zr1Te4_kesterite,528,1.138870,2.865990,1.727120,False
K0.5Rb1.5Cd1Zr1Te4_stannite,528,1.332124,2.643132,1.311008,True
K0.5Rb1.5Mg0.5Sr0.5Sn0.5Ge0.5S1Se1Te2_stannite,496,0.864410,1.395238,0.530828,True
K0.5Rb1.5Mg1Ge1S4_stannite,464,0.767321,3.613824,2.846503,True
K0.5Rb1.5Mg1Ge1Se4_kesterite,464,0.179240,3.388789,3.209549,False
K0.5Rb1.5Mg1Ge1Se4_stannite,464,0.591767,2.687838,2.096071,True
K0.5Rb1.5Mg1Ge1Te4_kesterite,464,2.258660,4.218714,1.960054,False
K0.5Rb1.5Mg1Sn1S4_stannite,464,0.737141,3.241229,2.504088,True
K0.5Rb1.5Mg1Sn1Se4_kesterite,464,0.604485,3.334342,2.729857,False
K0.5Rb1.5Mg1Sn1Se4_stannite,464,0.566627,2.700080,2.133453,False
K0.5Rb1.5Mg1Sn1Te4_stannite,464,1.458856,2.610371,1.151515,True
K0.5Rb1.5Mg1Zr1S4_kesterite,448,0.574568,4.314255,3.739687,True
K0.5Rb1.5Mg1Zr1S4_stannite,448,1.138161,3.711817,2.573656,False
K0.5Rb1.5Mg1Zr1Se4_kesterite,448,0.175300,3.454812,3.279512,True
K0.5Rb1.5Mg1Zr1Se4_stannite,448,0.351017,2.926813,2.575796,False
K0.5Rb1.5Mg1Zr1Te4_kesterite,448,1.967354,4.148893,2.181539,False
K0.5Rb1.5Mg1Zr1Te4_stannite,448,1.162844,2.910920,1.748076,True
K0.5Rb1.5Sr0.5Zn0.5Sn0.5Ge0.5S2Se2_kesterite,536,0.768780,2.835658,2.066878,False
K0.5Rb1.5Sr1Ge1S4_stannite,528,0.764961,2.729463,1.964502,False
K0.5Rb1.5Sr1Ge1Se1Te3_stannite,528,1.430222,2.127779,0.697557,True
K0.5Rb1.5Sr1Ge1Se4_kesterite,528,0.833766,3.002919,2.169153,False
K0.5Rb1.5Sr1Ge1Se4_stannite,528,-0.143786,1.906194,2.049980,False
K0.5Rb1.5Sr1Sn1S2Te2_kesterite,528,0.626650,3.173004,2.546354,False
K0.5Rb1.5Sr1Sn1S4_kesterite,528,0.899888,4.006697,3.106809,True
K0.5Rb1.5Sr1Sn1S4_stannite,528,0.457628,3.733490,3.275862,False
K0.5Rb1.5Sr1Sn1Se4_stannite,528,0.307821,3.016493,2.708672,True
K0.5Rb1.5Sr1Zr1S4_kesterite,512,0.643524,4.258978,3.615454,False
K0.5Rb1.5Sr1Zr1S4_stannite,512,0.412982,4.332902,3.919920,False
K0.5Rb1.5Sr1Zr1Se4_stannite,512,0.090203,3.631151,3.540948,True
K0.5Rb1.5Sr1Zr1Te4_stannite,512,0.504766,3.079035,2.574269,True
K0.5Rb1.5Zn1Ge1S4_stannite,544,1.008490,3.477905,2.469415,True
K0.5Rb1.5Zn1Ge1Te4_kesterite,544,3.288174,4.597987,1.309813,False
K0.5Rb1.5Zn1Ge1Te4_stannite,544,2.217674,2.613299,0.395625,True
K0.5Rb1.5Zn1Sn1S4_kesterite,544,1.021054,4.270594,3.249540,True
K0.5Rb1.5Zn1Sn1Se4_kesterite,544,0.971595,3.453442,2.481847,False
K0.5Rb1.5Zn1Sn1Te4_stannite,544,2.329000,2.661327,0.332327,True
K0.5Rb1.5Zn1Zr1S4_stannite,528,1.072525,3.306345,2.233820,False
K0.5Rb1.5Zn1Zr1Se4_stannite,528,0.723830,2.663847,1.940017,False
K0.5Rb1.5Zn1Zr1Te4_kesterite,528,1.099913,2.879550,1.779637,False
K0.5Rb1.5Zn1Zr1Te4_stannite,528,2.644774,3.848698,1.203924,True
K0.5Rb1Ag0.5Ba1Zr1Se4_stannite,520,0.260787,2.913483,2.652696,False
K0.5Rb1Ag0.5Ca1Sn1Se4_stannite,536,0.540815,2.197659,1.656844,True
K0.5Rb1Ag0.5Ca1Zr1Se4_stannite,520,0.656967,3.102198,2.445231,False
K0.5Rb1Ag0.5Ca1Zr1Te4_kesterite,520,1.421075,3.596166,2.175091,True
K0.5Rb1Ag0.5Ca1Zr1Te4_stannite,520,1.259978,3.508902,2.248924,False
K0.5Rb1Ag0.5Cd1Ge1S4_kesterite,552,1.099613,3.850261,2.750648,False
K0.5Rb1Ag0.5Cd1Ge1S4_stannite,552,1.021220,3.077740,2.056520,False
K0.5Rb1Ag0.5Cd1Ge1Se4_stannite,552,0.649923,1.952096,1.302173,False
K0.5Rb1Ag0.5Cd1Sn1Te4_kesterite,552,2.623045,3.997742,1.374697,True
K0.5Rb1Ag0.5Cd1Sn1Te4_stannite,552,2.481445,3.081219,0.599774,False
K0.5Rb1Ag0.5Cd1Zr1S4_kesterite,536,1.216381,3.481765,2.265384,True
K0.5Rb1Ag0.5Cd1Zr1S4_stannite,536,0.917925,3.362089,2.444164,True
K0.5Rb1Ag0.5Cd1Zr1Se4_kesterite,536,0.722289,2.587588,1.865299,True
K0.5Rb1Ag0.5Cd1Zr1Se4_stannite,536,0.724981,2.469827,1.744846,False
K0.5Rb1Ag0.5Cd1Zr1Te4_stannite,536,1.781798,3.000801,1.219003,True
K0.5Rb1Ag0.5Mg0.5Ba0.5Sn1S1Se3_kesterite,504,2.096783,4.248006,2.151223,True
K0.5Rb1Ag0.5Mg0.5Ba0.5Sn1S1Se3_stannite,504,0.926470,2.208554,1.282084,False
K0.5Rb1Ag0.5Mg1Ge1S2Te2_kesterite,472,1.851234,3.839852,1.988618,True
K0.5Rb1Ag0.5Mg1Ge1S4_kesterite,472,1.419928,4.479698,3.059770,False
K0.5Rb1Ag0.5Mg1Ge1Se4_stannite,472,1.074273,2.779242,1.704969,True
K0.5Rb1Ag0.5Mg1Sn1S4_kesterite,472,2.210065,4.462595,2.252530,False
K0.5Rb1Ag0.5Mg1Sn1S4_stannite,472,1.203892,3.447973,2.244081,True
K0.5Rb1Ag0.5Mg1Sn1Se4_stannite,472,0.744472,2.291321,1.546849,False
K0.5Rb1Ag0.5Mg1Sn1Te4_stannite,472,1.960169,2.853350,0.893181,False
K0.5Rb1Ag0.5Mg1Zr1S4_stannite,456,1.379284,4.295262,2.915978,True
K0.5Rb1Ag0.5Mg1Zr1Se4_stannite,456,1.158828,3.506567,2.347739,False
K0.5Rb1Ag0.5Mg1Zr1Te4_stannite,456,2.872852,4.527587,1.654735,False
K0.5Rb1Ag0.5Sr0.5Ba0.5Sn1Se1Te3_stannite,536,3.590535,3.719613,0.129078,False
K0.5Rb1Ag0.5Sr1Sn1Se4_stannite,536,0.751735,2.453135,1.701400,True
K0.5Rb1Ag0.5Sr1Zr1S4_kesterite,520,0.779112,3.829298,3.050186,False
K0.5Rb1Ag0.5Sr1Zr1Se4_stannite,520,0.590222,3.073751,2.483529,False
K0.5Rb1Ag0.5Zn1Ge1S4_kesterite,552,1.459287,4.377393,2.918106,False
K0.5Rb1Ag0.5Zn1Sn1S4_kesterite,552,1.501549,4.075005,2.573456,False
K0.5Rb1Ag0.5Zn1Sn1S4_stannite,552,1.475106,3.445208,1.970102,False
K0.5Rb1Ag0.5Zn1Sn1Se4_stannite,552,2.140950,2.822297,0.681347,True
K0.5Rb1Ag0.5Zn1Sn1Te4_kesterite,552,3.149816,3.979499,0.829683,True
K0.5Rb1Ag0.5Zn1Sn1Te4_stannite,552,2.556338,2.924300,0.367962,False
K0.5Rb1Ag0.5Zn1Zr1S4_stannite,536,1.179539,3.616501,2.436962,True
K0.5Rb1Ag0.5Zn1Zr1Se4_stannite,536,1.034033,2.678214,1.644181,True
K0.5Rb1Cs0.5Ba1Ge1S4_kesterite,528,0.775291,3.575035,2.799744,True
K0.5Rb1Cs0.5Ba1Ge1S4_stannite,528,1.618405,2.738119,1.119714,False
K0.5Rb1Cs0.5Ba1Ge1Te4_stannite,528,0.484381,2.110780,1.626399,True
K0.5Rb1Cs0.5Ba1Sn1S4_stannite,528,0.681299,3.944744,3.263445,True
K0.5Rb1Cs0.5Ba1Sn1Se4_stannite,528,0.833524,3.253765,2.420241,False
K0.5Rb1Cs0.5Ba1Zr1S4_stannite,512,0.700590,4.406933,3.706343,False
K0.5Rb1Cs0.5Ba1Zr1Se4_kesterite,512,0.222456,2.646508,2.424052,True
K0.5Rb1Cs0.5Ba1Zr1Se4_stannite,512,0.395614,3.781406,3.385792,False
K0.5Rb1Cs0.5Ba1Zr1Te4_stannite,512,0.349722,2.971662,2.621940,False
K0.5Rb1Cs0.5Ca1Ge1S4_stannite,528,0.668423,3.714379,3.045956,False
K0.5Rb1Cs0.5Ca1Sn1S4_stannite,528,0.800425,3.766946,2.966521,False
K0.5Rb1Cs0.5Ca1Sn1Se4_stannite,528,0.643849,3.007377,2.363528,False
K0.5Rb1Cs0.5Ca1Zr1S4_stannite,512,0.663824,4.323220,3.659396,True
K0.5Rb1Cs0.5Ca1Zr1Se4_kesterite,512,0.610906,2.891440,2.280534,True
K0.5Rb1Cs0.5Ca1Zr1Se4_stannite,512,0.441944,3.599870,3.157926,True
K0.5Rb1Cs0.5Ca1Zr1Te4_kesterite,512,0.486522,3.120385,2.633863,False
K0.5Rb1Cs0.5Ca1Zr1Te4_stannite,512,1.969812,4.379110,2.409298,True
K0.5Rb1Cs0.5Cd1Ge1S4_stannite,544,1.134324,3.371827,2.237503,False
K0.5Rb1Cs0.5Cd1Ge1Se4_stannite,544,1.087631,2.584472,1.496841,False
K0.5Rb1Cs0.5Cd1Sn1S4_stannite,544,1.244865,3.681190,2.436325,False
K0.5Rb1Cs0.5Cd1Sn1Se4_stannite,544,1.386731,3.017806,1.631075,False
K0.5Rb1Cs0.5Cd1Sn1Te4_stannite,544,3.022092,4.112289,1.090197,True
K0.5Rb1Cs0.5Cd1Zr1S4_stannite,528,1.095680,3.520148,2.424468,False
K0.5Rb1Cs0.5Cd1Zr1Se4_stannite,528,1.314109,2.995026,1.680917,False
K0.5Rb1Cs0.5Cd1Zr1Te4_stannite,528,1.358440,2.651407,1.292967,True
K0.5Rb1Cs0.5Mg1Ge1S4_kesterite,464,0.873939,4.550265,3.676326,False
K0.5Rb1Cs0.5Mg1Ge1Se4_stannite,464,0.789558,2.227655,1.438097,True
K0.5Rb1Cs0.5Mg1Ge1Te4_stannite,464,1.880884,2.978129,1.097245,True
K0.5Rb1Cs0.5Mg1Sn1Se4_stannite,464,1.585370,2.759401,1.174031,False
K0.5Rb1Cs0.5Mg1Zr1S4_stannite,448,0.964024,3.802668,2.838644,False
K0.5Rb1Cs0.5Mg1Zr1Se4_kesterite,448,0.708207,3.600266,2.892059,True
K0.5Rb1Cs0.5Mg1Zr1Se4_stannite,448,0.560235,3.024855,2.464620,False
K0.5Rb1Cs0.5Mg1Zr1Te4_stannite,448,2.175615,3.859458,1.683843,False
K0.5Rb1Cs0.5Sr0.5Cd0.5Sn1S4_kesterite,536,2.405944,5.337501,2.931557,False
K0.5Rb1Cs0.5Sr0.5Cd0.5Sn1S4_stannite,536,0.225021,2.481568,2.256547,False
K0.5Rb1Cs0.5Sr1Ge1S4_stannite,528,0.604976,3.712613,3.107637,False
K0.5Rb1Cs0.5Sr1Sn1S4_stannite,528,0.762881,3.846217,3.083336,False
K0.5Rb1Cs0.5Sr1Sn1Se4_stannite,528,0.668339,3.077771,2.409432,False
K0.5Rb1Cs0.5Sr1Sn1Te4_stannite,528,1.202706,3.039646,1.836940,False
K0.5Rb1Cs0.5Sr1Zr1S4_stannite,512,0.567492,4.437150,3.869658,False
K0.5Rb1Cs0.5Sr1Zr1Se4_stannite,512,0.343666,3.733706,3.390040,True
K0.5Rb1Cs0.5Zn1Ge1Se4_stannite,544,0.992293,2.658102,1.665809,False
K0.5Rb1Cs0.5Zn1Sn1S4_kesterite,544,1.190703,4.232553,3.041850,True
K0.5Rb1Cs0.5Zn1Sn1Se4_kesterite,544,0.967663,3.155673,2.188010,True
K0.5Rb1Cs0.5Zn1Sn1Te4_kesterite,544,2.775588,4.556777,1.781189,False
K0.5Rb1Cs0.5Zn1Zr1S4_stannite,528,1.146903,3.417409,2.270506,False
K0.5Rb1Cs0.5Zn1Zr1Se4_stannite,528,1.263697,2.781583,1.517886,False
K0.5Rb1Cu0.5Ba1Ge1Se4_stannite,536,2.086999,2.886738,0.799739,False
K0.5Rb1Cu0.5Ca0.5Zn0.5Ge1S2Se1Te1_stannite,544,2.805818,3.927147,1.121329,False
K0.5Rb1Cu0.5Ca0.5Zn0.5Sn0.5Ge0.5Se2Te2_stannite,544,2.912332,2.339344,0.000000,False
K0.5Rb1Cu0.5Ca1Ge1Te4_stannite,536,2.017248,3.406167,1.388919,False
K0.5Rb1Cu0.5Ca1Zr1Te4_stannite,520,1.364845,3.470635,2.105790,False
K0.5Rb1Cu0.5Cd1Ge1Te4_stannite,552,1.960184,2.457059,0.496875,False
K0.5Rb1Cu0.5Cd1Sn1Te4_stannite,552,2.140326,2.695821,0.555495,False
K0.5Rb1Cu0.5Cd1Zr1Te4_stannite,536,1.889297,3.005570,1.116273,True
K0.5Rb1Cu0.5Mg1Ge1S1Te3_kesterite,472,2.920974,4.070662,1.149688,True
