compound,d_eform,d_edec,d_eps,d_slme,pass
Cs0.5Cu1Ag0.5Ca1Ge1Se4_stannite,5.1249999799551915e-08,4.099999983964153e-07,3.333333342681044e-08,0.0,True
Cs0.5Cu1Ag0.5Ca1Ge1Te4_kesterite,3.312500007623953e-08,2.650000041626299e-07,3.333333342681044e-08,0.0,True
Cs0.5Cu1Ag0.5Ca1Ge1Te4_stannite,5.453125018206606e-08,4.362499979038148e-07,3.333333342681044e-08,0.0,True
Cs0.5Cu1Ag0.5Ca1Zr1Te4_stannite,6.046875045129241e-08,4.837500000576256e-07,8.881784197001252e-16,0.0,True
Cs0.5Cu1Ag0.5Cd1Ge1S4_stannite,3.3593750892180196e-08,2.687500000320142e-07,3.333333431498886e-08,0.0,True
Cs0.5Cu1Ag0.5Cd1Ge1Te4_kesterite,7.499999732374363e-09,5.99999978589949e-08,3.333333253863202e-08,0.0,True
Cs0.5Cu1Ag0.5Cd1Ge1Te4_stannite,1.4531249981075689e-08,1.1624999984860551e-07,0.0,0.0,True
Cs0.5Cu1Ag0.5Cd1Sn1S4_kesterite,2.828124934239895e-08,2.2625000184461896e-07,3.333333342681044e-08,0.0,True
Cs0.5Cu1Ag0.5Cd1Sn1S4_stannite,2.1875000477677986e-08,1.7499999671599653e-07,0.0,0.0,True
Cs0.5Cu1Ag0.5Cd1Sn1Se4_kesterite,4.8125000873255885e-08,3.849999998806197e-07,3.333333342681044e-08,0.19299999999999784,False
Cs0.5Cu1Ag0.5Cd1Sn1Se4_stannite,2.3906250312677457e-08,1.912499953959923e-07,3.333333342681044e-08,0.0,True
Cs0.5Cu1Ag0.5Cd1Zr1S4_kesterite,6.531249896468694e-08,5.224999952702092e-07,3.333333342681044e-08,0.0,True
Cs0.5Cu1Ag0.5Cd1Zr1Se4_stannite,6.875000568840051e-09,5.5000000998006726e-08,0.0,0.0,True
Cs0.5Cu1Ag0.5Mg1Ge1S4_stannite,4.3749994738107034e-09,3.4999999343199306e-08,3.333333342681044e-08,0.0,True
Cs0.5Cu1Ag0.5Mg1Ge1Se4_kesterite,3.4375001511932624e-08,2.7500000499003363e-07,0.0,0.0,True
Cs0.5Cu1Ag0.5Mg1Ge1Se4_stannite,6.312499944982619e-08,5.050000027040369e-07,3.333333342681044e-08,0.0,True
Cs0.5Cu1Ag0.5Mg1Ge1Te4_kesterite,6.250000517127319e-09,5.000000413701855e-08,8.881784197001252e-16,0.0,True
Cs0.5Cu1Ag0.5Mg1Ge1Te4_stannite,7.531250068026907e-08,6.025000018894389e-07,0.0,0.15370000000000061,False
Cs0.5Cu1Ag0.5Mg1Sn1S4_stannite,4.1562500552316806e-08,3.3250000086582077e-07,3.333333253863202e-08,0.0,True
Cs0.5Cu1Ag0.5Mg1Sn1Se4_kesterite,2.8125000994805305e-08,2.2500000085301508e-07,3.333333253863202e-08,0.0,True
Cs0.5Cu1Ag0.5Mg1Sn1Se4_stannite,6.468750068933105e-08,5.17499998409221e-07,3.333333342681044e-08,0.0,True
Cs0.5Cu1Ag0.5Mg1Sn1Te4_kesterite,6.656250040038003e-08,5.325000032030403e-07,3.333333431498886e-08,0.0,True
Cs0.5Cu1Ag0.5Mg1Sn1Te4_stannite,1.4218749733174718e-08,1.1374999786539775e-07,0.0,0.0,True
Cs0.5Cu1Ag0.5Mg1Zr1S4_stannite,6.828125043156774e-08,5.462499998998283e-07,3.333333342681044e-08,0.0,True
Cs0.5Cu1Ag0.5Mg1Zr1Se4_kesterite,1.5000000797016355e-08,1.2000000282341716e-07,3.333333298272123e-08,,False
Cs0.5Cu1Ag0.5Mg1Zr1Se4_stannite,9.843750259364015e-09,7.874999852219844e-08,0.0,0.0,True
Cs0.5Cu1Ag0.5Sr1Ge1Te4_stannite,6.234375149460902e-08,4.987500048514448e-07,3.333333342681044e-08,0.0,True
Cs0.5Cu1Ag0.5Sr1Zr1S4_kesterite,4.7500000821543154e-08,3.8000000301963155e-07,3.333333342681044e-08,,False
Cs0.5Cu1Ag0.5Zn1Ge1Se4_kesterite,4.624999938585006e-08,3.699999950868005e-07,3.333333342681044e-08,,False
Cs0.5Cu1Ag0.5Zn1Ge1Se4_stannite,4.828125010902795e-08,3.862500008722236e-07,3.333333431498886e-08,0.29389999999999983,False
Cs0.5Cu1Ag0.5Zn1Ge1Te4_stannite,1.343750000160071e-08,1.0750000001280569e-07,3.333332898591834e-08,0.0,True
Cs0.5Cu1Ag0.5Zn1Sn1S4_kesterite,2.8125004547518984e-09,2.2500003638015187e-08,3.333333253863202e-08,,False
Cs0.5Cu1Ag0.5Zn1Sn1S4_stannite,1.2031249774224761e-08,9.624999819379809e-08,0.0,,False
Cs0.5Cu1Ag0.5Zn1Sn1Se4_stannite,3.765624967400072e-08,3.0124999739200575e-07,3.333333253863202e-08,9.999999999976694e-05,True
Cs0.5Cu1Ag0.5Zn1Sn1Te4_stannite,3.390625025190275e-08,2.71250002015222e-07,3.33333360913457e-08,0.0,True
Cs0.5Cu1Ag0.5Zn1Zr1S4_stannite,1.00000003833145e-08,7.999999951380232e-08,0.0,0.0,True
Cs0.5Cu1Ag0.5Zn1Zr1Se4_stannite,3.1249999477012125e-08,2.499999993688107e-07,0.0,,False
Cs0.5Cu1Ag0.5Zn1Zr1Te4_stannite,8.750000723978246e-09,7.000000579182597e-08,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Ba1Sn1S4_stannite,5.359375032654157e-08,4.2874999905961886e-07,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Ba1Zr1S4_kesterite,4.687503718514563e-10,3.75000297481165e-09,3.333333298272123e-08,0.0,True
Cs1.5Ag0.5Ba1Zr1Se4_kesterite,6.781250005971629e-08,5.424999969250166e-07,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Ba1Zr1Se4_stannite,3.281250382514145e-09,2.624999950739948e-08,3.333333298272123e-08,0.0,True
Cs1.5Ag0.5Ca1Ge1S4_stannite,4.1562500552316806e-08,3.3250000086582077e-07,0.0,0.0,True
Cs1.5Ag0.5Ca1Ge1Se4_stannite,6.000000052353016e-08,4.800000041882413e-07,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Ca1Sn1S4_stannite,7.140624980195298e-08,5.712499984156238e-07,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Ca1Sn1Te4_kesterite,6.406250641077804e-09,5.1250005128622433e-08,3.333333253863202e-08,0.0,True
Cs1.5Ag0.5Ca1Zr1S4_kesterite,5.9531251039857125e-08,4.7625000121342964e-07,0.0,0.0,True
Cs1.5Ag0.5Ca1Zr1S4_stannite,7.531250023617986e-08,6.025000018894389e-07,3.333333298272123e-08,0.0,True
Cs1.5Ag0.5Ca1Zr1Se4_kesterite,7.031250026656721e-08,5.62499998579824e-07,0.0,0.0,True
Cs1.5Ag0.5Ca1Zr1Te4_stannite,2.4374999352261284e-08,1.9499999837080395e-07,0.0,0.0,True
Cs1.5Ag0.5Cd1Ge1S4_kesterite,9.37499411435283e-10,7.499998844195943e-09,4.440892098500626e-16,0.0,True
Cs1.5Ag0.5Cd1Ge1S4_stannite,5.421875082234351e-08,4.337500030260344e-07,4.440892098500626e-16,0.0,True
Cs1.5Ag0.5Cd1Sn1S4_kesterite,7.124999923391329e-08,5.6999999742402e-07,0.0,0.0,True
Cs1.5Ag0.5Cd1Sn1S4_stannite,3.4999999787288516e-08,2.7999999474559445e-07,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Cd1Sn1Se4_stannite,2.8125008988411082e-09,2.2500003638015187e-08,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Cd1Sn1Te4_kesterite,1.937500027082706e-08,1.5500000216661647e-07,3.333333298272123e-08,0.0,True
Cs1.5Ag0.5Cd1Zr1S4_stannite,7.359374931681373e-08,5.887499980872235e-07,4.440892098500626e-16,0.0,True
Cs1.5Ag0.5Cd1Zr1Se4_kesterite,7.750000063921902e-08,6.200000015610385e-07,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Cd1Zr1Se4_stannite,5.765625088471893e-08,4.6125000352503776e-07,3.333333298272123e-08,0.0,True
Cs1.5Ag0.5Cd1Zr1Te4_kesterite,3.218750022071504e-08,2.574999982130066e-07,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Mg1Ge1S4_kesterite,1.1249999598561544e-08,9.000000034120603e-08,3.3333333204765836e-08,0.0,True
Cs1.5Ag0.5Mg1Ge1S4_stannite,6.421874987339038e-08,5.137500025398367e-07,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Mg1Ge1Se4_kesterite,3.078125088151751e-08,2.462500034994264e-07,8.881784197001252e-16,0.0,True
Cs1.5Ag0.5Mg1Ge1Se4_stannite,2.937499887778472e-08,2.3499999457499143e-07,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Mg1Sn1S2Se2_kesterite,5.624999976916456e-08,4.5000000170603016e-07,0.0,0.0,True
Cs1.5Ag0.5Mg1Sn1S2Se2_stannite,2.5625000343865167e-08,2.0499999919820766e-07,3.333333253863202e-08,0.0,True
Cs1.5Ag0.5Mg1Sn1S4_kesterite,7.062500051446818e-08,5.650000005630318e-07,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Mg1Sn1S4_stannite,1.8437500859391776e-08,1.4750000332242053e-07,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Mg1Sn1Se4_kesterite,2.0156249558311856e-08,1.6125000001920853e-07,4.440892098500626e-16,0.0,True
Cs1.5Ag0.5Mg1Sn1Se4_stannite,1.406250671465159e-09,1.1250001819007593e-08,3.333333387089965e-08,0.0,True
Cs1.5Ag0.5Mg1Sn1Te4_stannite,3.140625004505182e-08,2.5125000036041456e-07,0.0,0.0,True
Cs1.5Ag0.5Mg1Zr1S4_kesterite,1.7343749103559958e-08,1.3874999638119334e-07,4.440892098500626e-16,0.0,True
Cs1.5Ag0.5Mg1Zr1S4_stannite,9.375000775690978e-09,7.500000265281415e-08,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Mg1Zr1Se4_kesterite,1.7343750879916797e-08,1.387500034866207e-07,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Mg1Zr1Se4_stannite,1.7187500311877102e-09,1.375000380221536e-08,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Mg1Zr1Te4_kesterite,2.0156250446490276e-08,1.6125000001920853e-07,8.881784197001252e-16,0.0,True
Cs1.5Ag0.5Mg1Zr1Te4_stannite,1.7187499867787892e-08,1.3750000249501682e-07,0.0,0.0,True
Cs1.5Ag0.5Sr1Ge1S3Se1_kesterite,1.7187498979609472e-08,1.3749999538958946e-07,3.333333298272123e-08,0.0,True
Cs1.5Ag0.5Sr1Sn1S4_stannite,5.031249949993821e-08,4.024999995522194e-07,4.440892098500626e-16,0.0,True
Cs1.5Ag0.5Sr1Sn1Se4_stannite,2.7031249683062697e-08,2.1625000101721525e-07,8.881784197001252e-16,0.0,True
Cs1.5Ag0.5Sr1Zr1S4_stannite,7.531250023617986e-08,6.024999947840115e-07,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Sr1Zr1Se4_kesterite,5.7499999872590024e-08,4.6000000253343387e-07,3.333333387089965e-08,0.0,True
Cs1.5Ag0.5Zn1Ge1S4_kesterite,4.3281250139415306e-08,3.4625000466803613e-07,0.0,0.0,True
Cs1.5Ag0.5Zn1Ge1S4_stannite,1.7812499475411414e-08,1.42499999356005e-07,0.0,0.0,True
Cs1.5Ag0.5Zn1Sn1S4_kesterite,3.2968750396378255e-08,2.6375000317102604e-07,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Zn1Sn1S4_stannite,9.374998555244929e-10,7.499998844195943e-09,0.0,0.0,True
Cs1.5Ag0.5Zn1Sn1Se4_stannite,1.515625047687763e-08,1.2125000381502105e-07,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Zn1Sn1Te4_kesterite,5.546875048167976e-08,4.437500003007244e-07,3.333333431498886e-08,0.0,True
Cs1.5Ag0.5Zn1Zr1S4_kesterite,7.21874999776162e-08,5.774999962682159e-07,3.333333342681044e-08,,False
Cs1.5Ag0.5Zn1Zr1S4_stannite,5.468749453285682e-09,4.374999917899913e-08,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Zn1Zr1Se4_kesterite,2.9531250778092044e-08,2.3625000267202267e-07,3.333333342681044e-08,0.0,True
Cs1.5Ag0.5Zn1Zr1Te4_kesterite,7.140625024604219e-08,5.712499984156238e-07,0.0,0.0,True
Cs1.5Ag0.5Zn1Zr1Te4_stannite,2.343749949673679e-08,1.87499999526608e-07,3.333333431498886e-08,0.0,True
Cs1.5Cu0.5Ba1Zr1Te4_kesterite,6.765625082394422e-08,5.412500030388401e-07,3.333333342681044e-08,,False
Cs1.5Cu0.5Ca1Ge1Se4_stannite,4.5781249902177024e-08,3.662499992174162e-07,4.440892098500626e-16,0.0,True
Cs1.5Cu0.5Ca1Sn1Te4_stannite,4.906249984060196e-08,3.9249999872481567e-07,3.333333342681044e-08,0.0,True
Cs1.5Cu0.5Ca1Zr1S4_kesterite,2.484375105638037e-08,1.987500013456156e-07,3.333333387089965e-08,0.0,True
Cs1.5Cu0.5Cd1Ge1Se4_kesterite,1.5781249640411943e-08,1.2624999357058186e-07,3.333333342681044e-08,0.0,True
Cs1.5Cu0.5Cd1Ge1Se4_stannite,7.218749908943778e-08,5.774999962682159e-07,3.333333253863202e-08,0.6345000000000001,False
Cs1.5Cu0.5Cd1Sn1Te4_stannite,6.421874987339038e-08,5.13749998987123e-07,3.333333253863202e-08,0.026100000000001344,False
Cs1.5Cu0.5Mg1Ge1S4_kesterite,6.29687488817865e-08,5.037499946070056e-07,3.333333253863202e-08,0.0,True
Cs1.5Cu0.5Mg1Ge1S4_stannite,8.28124901985916e-09,6.624999571158696e-08,0.0,0.0,True
Cs1.5Cu0.5Mg1Ge1Se4_kesterite,4.109374929228693e-08,3.287499978910091e-07,3.3333333204765836e-08,0.0,True
Cs1.5Cu0.5Mg1Ge1Se4_stannite,5.8593749852065e-08,4.6874999526380634e-07,3.333333253863202e-08,0.0,True
Cs1.5Cu0.5Mg1Sn1S4_stannite,3.578125040704094e-08,2.8624999970361387e-07,4.440892098500626e-16,0.0,True
Cs1.5Cu0.5Mg1Sn1Se4_stannite,7.57812501639421e-08,6.062500048642505e-07,3.333333342681044e-08,0.0,True
Cs1.5Cu0.5Mg1Zr1S4_stannite,3.23437494564871e-08,2.587499992046105e-07,0.0,,False
Cs1.5Cu0.5Mg1Zr1Se4_stannite,6.328125001786589e-08,5.062500036956408e-07,3.333333298272123e-08,0.0,True
Cs1.5Cu0.5Mg1Zr1Te4_kesterite,2.5937500591766138e-08,2.0750000118141543e-07,3.333333253863202e-08,0.0,True
Cs1.5Cu0.5Mg1Zr1Te4_stannite,2.5468750219914682e-08,2.0374999820660378e-07,3.333333342681044e-08,0.0,True
Cs1.5Cu0.5Sr1Zr1Te4_kesterite,2.7812501190993544e-08,2.2250000597523467e-07,3.333333298272123e-08,0.0,True
Cs1.5Cu0.5Zn1Ge1S4_stannite,3.6406250014664465e-08,2.912500036700294e-07,3.333333298272123e-08,0.0,True
Cs1.5Cu0.5Zn1Sn1Te4_kesterite,6.984375033880497e-08,5.587500027104397e-07,3.333333342681044e-08,0.0,True
Cs1.5Cu0.5Zn1Zr1Se4_stannite,5.421874904598667e-08,4.3374999592060703e-07,0.0,0.0,True
Cs1.5Cu0.5Zn1Zr1Te4_kesterite,4.2343749395712393e-08,3.387499987184128e-07,3.333333342681044e-08,0.0,True
Cs1.5Cu0.5Zn1Zr1Te4_stannite,9.375002996137027e-10,7.5000059496233e-09,8.881784197001252e-16,0.0,True
Cs1Ag1Ba1Ge1Te4_stannite,7.250000022551717e-08,5.799999982514237e-07,3.333333342681044e-08,0.0,True
Cs1Ag1Ba1Sn1Se4_stannite,2.624999995148869e-08,2.0999999605919584e-07,3.333333342681044e-08,0.0,True
Cs1Ag1Ba1Zr1S4_stannite,3.999999975690116e-08,3.2000000516063665e-07,3.333333298272123e-08,0.0,True
Cs1Ag1Ba1Zr1Se4_stannite,1.0156250507264986e-08,8.12500005054062e-08,4.440892098500626e-16,0.0,True
Cs1Ag1Ba1Zr1Te4_stannite,5.8124999480213546e-08,4.6499999939442205e-07,3.333333298272123e-08,,False
Cs1Ag1Ca0.5Sr0.5Ge1S1Se2Te1_kesterite,7.531249934800144e-08,6.024999947840115e-07,3.333333253863202e-08,0.0,True
Cs1Ag1Ca0.5Sr0.5Ge1S1Se2Te1_stannite,3.4375000623754204e-09,2.7500000499003363e-08,3.333333342681044e-08,0.0,True
Cs1Ag1Ca1Zr1S4_stannite,7.187500017380444e-08,5.750000013904355e-07,3.333333387089965e-08,0.0,True
Cs1Ag1Ca1Zr1Se4_stannite,6.078124981101496e-08,4.862500020408334e-07,3.333333342681044e-08,0.0,True
Cs1Ag1Ca1Zr1Te4_stannite,2.2499999641212298e-08,1.799999935769847e-07,0.0,0.0,True
Cs1Ag1Cd1Ge1S4_stannite,3.421875005571451e-08,2.7375000399842975e-07,3.333333342681044e-08,0.0,True
Cs1Ag1Cd1Sn1S4_stannite,7.015625014261673e-08,5.612499975882201e-07,3.333333253863202e-08,0.0,True
Cs1Ag1Cd1Sn1Se4_kesterite,1.4999999464748726e-08,1.199999957179898e-07,8.881784197001252e-16,0.0,True
Cs1Ag1Cd1Sn1Se4_stannite,6.56249987684987e-09,5.249999901479896e-08,3.333333431498886e-08,0.0,True
Cs1Ag1Cd1Zr1Se4_kesterite,4.375000361989123e-09,3.4999999343199306e-08,3.333333342681044e-08,0.0,True
Cs1Ag1Cd1Zr1Se4_stannite,7.609374952366466e-08,6.087499997420309e-07,3.333333387089965e-08,0.0,True
Cs1Ag1Mg1Ge1S4_stannite,1.859374920698542e-08,1.4874999720859705e-07,3.333333342681044e-08,0.0,True
Cs1Ag1Mg1Ge1Se4_stannite,3.8125000045852175e-08,3.050000003668174e-07,0.0,0.0,True
Cs1Ag1Mg1Sn1S4_kesterite,6.31249998939154e-08,5.049999955986095e-07,3.333333342681044e-08,0.0,True
Cs1Ag1Mg1Sn1S4_stannite,1.4062488951083196e-09,1.1249994713580236e-08,0.0,0.0,True
Cs1Ag1Mg1Sn1Se4_stannite,5.343749975850187e-08,4.27499998068015e-07,0.0,0.0,True
Cs1Ag1Mg1Sn1Te4_kesterite,5.4375000502204784e-08,4.350000004649246e-07,3.333333253863202e-08,0.0,True
Cs1Ag1Mg1Sn1Te4_stannite,5.0937500439829364e-08,4.075000035186349e-07,3.333333253863202e-08,0.01320000000000121,False
Cs1Ag1Mg1Zr1S4_kesterite,3.937499970518843e-08,3.150000011942211e-07,3.333333342681044e-08,0.0,True
Cs1Ag1Mg1Zr1S4_stannite,7.078124975024025e-08,5.662500015546357e-07,3.333333298272123e-08,0.0,True
Cs1Ag1Mg1Zr1Se4_kesterite,1.8749999330935907e-08,1.4999999820020093e-07,8.881784197001252e-16,0.0,True
Cs1Ag1Mg1Zr1Se4_stannite,1.7187500311877102e-09,1.3749996696788003e-08,3.333333342681044e-08,0.0,True
Cs1Ag1Mg1Zr1Te4_stannite,3.140624960096261e-08,2.5125000036041456e-07,3.333333342681044e-08,0.0,True
Cs1Ag1Sr1Ge1S4_stannite,4.25000004078413e-08,3.399999997100167e-07,3.333333298272123e-08,,False
Cs1Ag1Sr1Ge1Se4_stannite,5.7812499676401785e-08,4.624999974112143e-07,4.440892098500626e-16,0.0,True
Cs1Ag1Sr1Sn1S4_stannite,1.2968749185660045e-08,1.0374999703799404e-07,3.333333342681044e-08,0.0,True
Cs1Ag1Sr1Zr1S4_stannite,5.312500039877932e-08,4.2500000319023457e-07,3.333333342681044e-08,0.0,True
Cs1Ag1Zn1Ge1Se4_stannite,3.828124883753503e-08,3.0624999425299393e-07,3.333333298272123e-08,0.0,True
Cs1Ag1Zn1Ge1Te4_stannite,1.9531250394777544e-08,1.5624999960550667e-07,3.33333360913457e-08,0.0,True
Cs1Ag1Zn1Sn1S4_stannite,3.828124972571345e-08,3.062500013584213e-07,3.333333342681044e-08,0.0,True
Cs1Ag1Zn1Sn1Se4_stannite,4.062500069679231e-08,3.250000020216248e-07,3.333333342681044e-08,0.0,True
Cs1Ag1Zn1Zr1S4_kesterite,5.4062499810214604e-08,4.325000020344305e-07,3.333333253863202e-08,0.0,True
Cs1Ag1Zn1Zr1S4_stannite,5.9531250595767915e-08,4.7625000121342964e-07,3.333333342681044e-08,0.0,True
Cs1Ag1Zn1Zr1Se4_stannite,2.4062499104360313e-08,1.9249999638759618e-07,4.440892098500626e-16,0.0,True
Cs1Ag1Zn1Zr1Te4_kesterite,2.5468749331736262e-08,2.0374999820660378e-07,3.333333253863202e-08,0.0,True
Cs1Ag1Zn1Zr1Te4_stannite,6.640624983234034e-08,5.312500022114364e-07,3.333333342681044e-08,0.0,True
Cs1Al0.5Ga0.5S2_kesterite,4.828124922084953e-08,1.9312499688339813e-07,5.551115123125783e-17,0.0,True
Cs1Al0.5Ga0.5S2_stannite,4.062500069679231e-08,1.625000010108124e-07,3.333333298272123e-08,0.0,True
Cs1Al0.5Ga0.5Se1Te1_kesterite,2.5624999899775958e-08,1.0249999959910383e-07,4.440892098500626e-16,0.0,True
Cs1Al0.5Ga0.5Se1Te1_stannite,4.875000048087941e-08,1.9500000192351763e-07,0.0,1.3699000000000003,False
Cs1Al0.5Ga0.5Se2_kesterite,1.5625003513264346e-09,6.2500014053057384e-09,3.333333342681044e-08,0.0,True
Cs1Al0.5Ga0.5Se2_stannite,4.31249991272864e-08,1.7249999828550244e-07,3.333333298272123e-08,0.0,True
Cs1Al0.5Ga0.5Te2_stannite,2.7031250127151907e-08,1.0812500050860763e-07,3.333333342681044e-08,1.4725000000000001,False
Cs1Al0.5In0.5S1Te1_kesterite,6.718749911982513e-08,2.6874999647930053e-07,3.333333342681044e-08,0.0,True
Cs1Al0.5In0.5S1Te1_stannite,3.765625100626835e-08,1.5062500224871656e-07,4.440892098500626e-16,0.0,True
Cs1Al0.5In0.5S2_kesterite,7.359374976090294e-08,2.9437499904361175e-07,3.333333342681044e-08,0.0,True
Cs1Al0.5In0.5S2_stannite,7.343750052513087e-09,2.9375001986409188e-08,3.333333298272123e-08,0.0,True
Cs1Al0.5In0.5Se1Te1_kesterite,4.4374999674801074e-08,1.7749999514649062e-07,3.333333253863202e-08,0.0,True
Cs1Al0.5In0.5Se1Te1_stannite,7.796874967880285e-08,3.118750022679251e-07,3.333333387089965e-08,0.0,True
Cs1Al0.5In0.5Se2_kesterite,5.906249977982725e-08,2.36249999119309e-07,3.3333333204765836e-08,0.0,True
Cs1Al0.5In0.5Se2_stannite,4.3281250139415306e-08,1.7312500233401806e-07,0.0,0.0,True
Cs1Al0.5In0.5Te2_kesterite,2.5624999899775958e-08,1.0249999604639015e-07,3.333333342681044e-08,0.0,True
Cs1Al0.5In0.5Te2_stannite,1.3906249929362957e-08,5.562500327016551e-08,3.333333342681044e-08,0.0,True
Cs1Al1S1Se1_kesterite,2.0781250498203008e-08,8.312500199281203e-08,3.333333342681044e-08,0.0,True
Cs1Al1S1Te1_stannite,5.187499896308623e-08,2.0749999762870175e-07,3.333333342681044e-08,0.0,True
Cs1Al1S2_kesterite,5.625000021325377e-09,2.2500000085301508e-08,3.333333387089965e-08,0.0,True
Cs1Al1S2_stannite,8.750000723978246e-09,3.5000002895912985e-08,0.0,0.0,True
Cs1Al1Se1Te1_kesterite,2.3593750064776486e-08,9.437500025910595e-08,3.333333342681044e-08,0.0,True
Cs1Al1Se1Te1_stannite,2.1875004030391665e-09,8.749999835799827e-09,3.333333342681044e-08,0.0,True
Cs1Al1Se2_kesterite,1.4999999020659516e-08,5.99999978589949e-08,3.333333253863202e-08,0.0,True
Cs1Al1Se2_stannite,6.250000517127319e-10,2.500001983207767e-09,3.333333342681044e-08,0.0,True
Cs1Al1Te2_kesterite,3.1249999921101335e-08,1.2499999968440534e-07,3.333333342681044e-08,0.0,True
Cs1Al1Te2_stannite,3.000000070585429e-08,1.2000000282341716e-07,3.333333342681044e-08,0.0,True
Cs1Cu0.5Ag0.5Ba0.5Zn0.5Sn1S1Se1Te2_stannite,3.546874993709537e-08,2.837499977204061e-07,0.0,0.019300000000001205,False
Cs1Cu0.5Ag0.5Ba1Sn1Te4_stannite,4.1562500552316806e-08,3.3250000086582077e-07,0.0,0.0,True
Cs1Cu0.5Ag0.5Ca1Zr1Te4_stannite,5.312500217513616e-09,4.249999818739525e-08,3.333333253863202e-08,0.0,True
Cs1Cu0.5Ag0.5Cd1Ge1S3Te1_kesterite,7.12499996780025e-08,5.6999999742402e-07,3.333333342681044e-08,0.18299999999999983,False
Cs1Cu0.5Ag0.5Cd1Ge1S3Te1_stannite,3.2968749508199835e-08,2.637499960655987e-07,0.0,0.0,True
Cs1Cu0.5Ag0.5Cd1Sn1S4_stannite,4.9531250656542625e-08,3.962500016996273e-07,3.333333253863202e-08,0.0,True
Cs1Cu0.5Ag0.5Cd1Sn1Se4_stannite,5.625000021325377e-09,4.5000000170603016e-08,3.333333342681044e-08,0.0,True
Cs1Cu0.5Ag0.5Cd1Sn1Te4_kesterite,6.484375036919232e-08,5.187499994008249e-07,3.333333431498886e-08,9.999999999976694e-05,True
Cs1Cu0.5Ag0.5Cd1Sn1Te4_stannite,5.999999963535174e-08,4.800000006355276e-07,8.881784197001252e-16,0.029299999999999216,False
Cs1Cu0.5Ag0.5Cd1Zr1Te4_kesterite,5.7812500120490995e-08,4.624999974112143e-07,8.881784197001252e-16,0.0,True
Cs1Cu0.5Ag0.5Cd1Zr1Te4_stannite,2.4062499104360313e-08,1.9249999638759618e-07,0.0,0.0,True
Cs1Cu0.5Ag0.5Mg0.5Ba0.5Sn0.5Ge0.5S1Se2Te1_stannite,3.906251322405296e-09,3.125001057924237e-08,3.333333342681044e-08,0.0,True
Cs1Cu0.5Ag0.5Mg1Ge1S4_kesterite,3.6406250014664465e-08,2.9124999656460204e-07,3.333333342681044e-08,0.0,True
Cs1Cu0.5Ag0.5Mg1Ge1S4_stannite,5.937500713315558e-09,4.750000215381078e-08,3.333333342681044e-08,0.0,True
Cs1Cu0.5Ag0.5Mg1Ge1Se4_stannite,2.5000002068509275e-09,2.000000165480742e-08,4.440892098500626e-16,0.0,True
Cs1Cu0.5Ag0.5Mg1Sn1S4_kesterite,5.4687501194194965e-08,4.3750000600084604e-07,3.333333342681044e-08,0.0,True
Cs1Cu0.5Ag0.5Mg1Sn1Te4_stannite,5.4687500306016545e-08,4.3750000600084604e-07,8.881784197001252e-16,0.02500000000000213,False
Cs1Cu0.5Ag0.5Mg1Zr1Se4_stannite,5.359375032654157e-08,4.287500061650462e-07,3.333333431498886e-08,0.0,True
Cs1Cu0.5Ag0.5Mg1Zr1Te4_kesterite,6.93749995228643e-08,5.549999997356281e-07,8.881784197001252e-16,0.0,True
Cs1Cu0.5Ag0.5Mg1Zr1Te4_stannite,7.265625034946765e-08,5.812499992430276e-07,3.333333342681044e-08,0.0,True
Cs1Cu0.5Ag0.5Sr0.5Ba0.5Sn0.5Ge0.5S3Te1_stannite,9.843748927096385e-09,7.874999852219844e-08,0.0,0.0,True
Cs1Cu0.5Ag0.5Sr1Ge1S1Se2Te1_kesterite,2.1249999981876044e-08,1.6999999985500835e-07,0.0,0.0,True
Cs1Cu0.5Ag0.5Sr1Ge1S2Te2_stannite,2.171874946554908e-08,1.7374999572439265e-07,3.333333342681044e-08,0.0,True
Cs1Cu0.5Ag0.5Sr1Sn1Se4_stannite,6.765624949167659e-08,5.412499959334127e-07,3.333333298272123e-08,0.0,True
Cs1Cu0.5Ag0.5Zn1Ge1S4_stannite,7.750000063921902e-08,6.200000015610385e-07,3.333333253863202e-08,0.0,True
